file_id,label,activity_class,teff,logg,star_mass_msun,star_radius_rsun,rotation_period_days,inclination_deg,sigma_ppm,tau_days,spot_enable,spot_count,spot_radius_deg,spot_contrast,spot_lifetime_days,spot_latitude_deg,spot_longitude_deg,spot_domega,flare_enable,flare_mean_period_days,flare_amplitude_ppm,planet_present,planet_period_days,planet_radius_rjup,planet_radius_earth,planet_sma_au,orbital_angle_deg,transit_depth_ppm,seed,white_bin,act_rms,exp_flares,n_transits,transit_snr_raw,transit_snr_det,detect_raw,detect_det
463,1,strong,5653.3,4.292,0.9254181730288104,1.1364386218514873,21.93,67.35,64.7,4.453,1,5,2.208,0.515,18.6,19.33,116.83,0.101,1,5.002,167.5,0,,,,,,,1924249105,65.70267224176406,268.85965670047574,53.97701710981145,0,,,,
204,0,mild,5489.8,4.503,0.9371323271177828,0.8988711294622787,24.2,31.47,25.1,0.724,1,1,1.3,0.714,17.2,-15.71,97.7,0.249,1,32.83,25.3,0,,,,,,,1865533370,61.62005201167264,41.47208115563561,8.223973182554886,0,,,,
264,0,mild,6085.1,4.508,1.0472453755541222,0.959862358546666,32.22,47.43,27.04,1.426,1,3,1.583,0.698,14.4,7.48,161.07,0.202,1,56.96,26.6,0,,,,,,,1114152339,62.66297409220077,59.70203016525775,4.74004634099854,0,,,,
910,2,mild,5464.0,4.283,1.1479871007192837,1.2778006595721785,28.4,33.32,30.91,1.077,1,1,1.33,0.627,12.1,-19.81,229.68,0.192,1,21.46,38.7,1,19.948,0.19386,2.13246,0.15072,110.72,232.24698408257092,215600918,65.61003818918415,52.32301874345182,12.581222720562762,13,59.91532789482631,76.6350130690635,1.0,1.0
1023,2,mild,6087.5,4.31,1.0706736837320667,1.1985336302615697,30.83,48.78,22.08,1.167,1,1,1.15,0.753,9.7,-9.79,302.27,0.234,1,24.82,40.4,1,46.491,0.09573,1.05303,0.25886,53.69,64.371784800513,491490864,65.63687190751928,45.20066341004189,10.878043496505915,5,12.235174555735794,14.855715406546624,1.0,1.0
157,0,mild,5586.8,4.202,1.1936723016662756,1.4170809055867684,28.94,89.94,8.66,0.876,1,1,1.05,0.778,11.6,10.26,118.12,0.208,1,62.48,36.4,0,,,,,,,1848484549,66.66420302584626,40.39697459853351,4.321271440193292,0,,,,
1054,2,mild,5925.6,4.255,1.0027315900160276,1.2354739720224746,30.69,85.19,12.81,1.663,1,3,1.32,0.661,20.4,-3.63,218.67,0.169,1,59.9,60.3,1,4.2858,0.12488,1.37368,0.05168,133.99,103.09045616675644,1031126726,66.75504600595185,54.336125714199525,4.507396320255039,62,44.074416132128015,56.82926362297095,1.0,1.0
872,2,mild,6304.7,4.473,1.096444822727806,1.0327498913742568,33.0,36.21,10.63,2.183,1,1,1.95,0.624,18.9,8.75,130.93,0.135,1,66.87,58.1,1,20.3877,0.16077,1.76847,0.15061,123.57,244.52292924965096,193961487,63.53334360317742,71.18269342341713,4.037580971785208,13,50.44672296463757,75.75905171684994,1.0,1.0
1188,3,strong,6062.0,4.425,1.1058161459989837,1.0666548749025688,16.91,38.17,63.39,2.368,1,2,1.97,0.502,15.4,6.64,313.99,0.132,1,3.88,128.0,1,38.9423,0.15153,1.66683,0.23251,174.14,203.6335270438883,1594961517,63.66051514365068,126.66339639673,69.58583494414353,6,21.714641504648714,48.354881264552944,1.0,1.0
633,1,strong,6285.9,4.369,1.0636451912786833,1.1164679046496857,21.74,64.25,28.44,2.105,1,3,2.31,0.499,22.7,2.69,253.17,0.112,1,3.23,181.0,0,,,,,,,43222245,64.75177460179899,218.03695157866932,83.58917634157179,0,,,,
1002,2,mild,6287.8,4.442,1.129244454176928,1.0611042817166476,28.8,73.13,8.19,2.071,1,3,1.007,0.72,13.5,8.19,224.5,0.199,1,76.9,19.5,1,19.8093,0.12286,1.35146,0.1492,31.83,135.2710216729757,676763408,63.1360599912684,40.90154026985104,3.510962803423626,13,35.53141896234653,42.33588914507794,1.0,1.0
251,0,mild,5484.6,4.313,1.0812164224121417,1.197888962766238,32.91,66.52,8.42,2.429,1,1,0.54,0.666,10.0,-15.49,225.38,0.186,1,67.26,21.7,0,,,,,,,275503736,65.17246623619617,34.31963832422463,4.014169485329719,0,,,,
1386,3,strong,5783.5,4.543,0.983988943473672,0.8773680280909079,15.13,49.2,133.58,4.953,1,3,1.71,0.5,14.1,6.0,135.29,0.108,1,1.089,613.2,1,5.9023,0.28713,3.15843,0.06357,3.73,1080.6707961863235,1820509663,70.10049425335258,296.74687906752496,247.92749273028176,45,99.07596440464955,430.94828746596016,1.0,1.0
105,0,mild,5251.8,4.202,1.1936723016662756,1.3863982481318544,30.94,60.37,35.97,2.013,1,2,1.54,0.749,9.9,-7.76,171.05,0.179,1,29.79,17.6,0,,,,,,,1866278795,66.5783772065874,46.22272850405888,9.0632104593245,0,,,,
64,0,mild,5562.1,4.516,0.9675891277491108,0.8981935336050195,20.68,15.19,35.01,2.175,1,1,0.59,0.77,6.1,16.63,204.28,0.19,1,34.69,24.1,0,,,,,,,436895138,61.12068805832065,45.821469833102455,7.78302218458567,0,,,,
134,0,mild,6399.3,4.203,1.1936723016662756,1.439271378413762,22.42,77.19,20.31,0.62,1,2,1.435,0.752,11.4,-1.68,52.84,0.196,1,28.07,15.1,0,,,,,,,596734633,68.38083270175218,54.42524292496486,9.618562151167684,0,,,,
1445,3,strong,5873.7,4.501,1.0542738680075054,0.9551297217590484,15.79,81.56,79.53,1.225,1,4,2.393,0.541,11.9,-6.5,242.95,0.106,1,4.146,141.7,1,6.5232,0.09328,1.02608,0.06954,112.05,96.23925173135756,1429332731,62.56659605077394,229.0993180260357,65.12133130325057,41,11.34052984960473,43.04616982942185,1.0,1.0
537,1,strong,6272.5,4.538,1.096444822727806,1.0290457566398423,20.47,83.38,75.95,1.823,1,5,2.112,0.494,15.2,5.43,130.08,0.095,1,4.725,289.5,0,,,,,,,1917534502,63.44207982893629,268.77415037917024,57.14138403878876,0,,,,
738,1,strong,5696.0,4.223,1.194843717075173,1.3992943221597969,14.66,89.6,53.43,1.531,1,3,2.473,0.483,13.0,4.11,214.17,0.108,1,1.808,456.5,0,,,,,,,626220206,67.91711216959847,284.0119461428791,149.33243339783013,0,,,,
195,0,mild,5539.8,4.486,0.9090183573042492,0.9042826686720816,30.29,52.95,14.49,1.346,1,3,1.007,0.689,18.3,6.57,206.25,0.183,1,70.6,18.4,0,,,,,,,565523409,62.41295224333839,36.51630246162564,3.824264016760296,0,,,,
293,0,mild,5442.0,4.248,1.194843717075173,1.366325865960993,29.39,88.97,9.7,0.767,1,2,1.225,0.692,11.8,10.76,202.19,0.168,1,26.71,33.5,0,,,,,,,2090214360,66.31883354170944,45.40299501658628,10.108312975787229,0,,,,
399,1,strong,5738.4,4.255,1.129244454176928,1.3102833526710698,12.13,13.33,61.36,2.319,1,5,2.332,0.487,13.6,-8.29,210.35,0.098,1,2.914,331.9,0,,,,,,,871033325,66.64025552369716,169.26629790802966,92.65375414662898,0,,,,
130,0,mild,5979.8,4.295,1.0531024525987964,1.2027326769469389,25.58,64.53,5.5,2.074,1,2,1.405,0.676,9.7,0.95,69.31,0.186,1,57.2,74.5,0,,,,,,,758475978,65.93117424695157,71.71156575918624,4.720158034672672,0,,,,
1435,3,strong,6195.3,4.427,1.103473315181189,1.0632929792146952,12.86,89.31,95.09,3.483,1,3,1.74,0.49,13.6,5.74,126.75,0.073,1,2.46,1185.0,1,11.4758,0.0917,1.0087000000000002,0.10289,184.04,75.0468833395002,211639506,64.73016304658175,441.65135766032887,109.75326812328328,23,4.054298139341589,27.957845140616723,0.0,1.0
708,1,strong,6346.9,4.262,1.1843009783950975,1.3331012720708642,8.78,55.3,42.51,1.627,1,4,2.218,0.542,8.6,3.62,246.7,0.091,1,3.882,636.9,0,,,,,,,986547195,66.48490696053304,279.7357602269561,69.54998443670192,0,,,,
147,0,mild,6303.0,4.305,1.159701254808256,1.254279145851236,21.72,81.97,15.9,1.191,1,3,1.0,0.738,9.3,-4.33,91.2,0.178,1,25.98,42.7,0,,,,,,,1734810111,65.70842309494968,69.17378879743785,10.392341785345527,0,,,,
1153,3,strong,5545.7,4.209,1.1936723016662756,1.4102318778856704,14.19,66.35,94.71,4.675,1,3,1.703,0.482,15.7,25.78,205.73,0.092,1,2.81,152.0,1,10.6564,0.09279,1.02069,0.10053,89.04,43.68387709136898,1125063592,66.63334478924052,171.87715036104086,96.0829322360416,25,6.688851910830079,18.504735623719576,0.0,1.0
966,2,mild,5779.8,4.242,1.1761010705328172,1.3577617379397946,28.24,61.83,33.64,0.508,1,3,1.267,0.638,18.6,-0.1,210.04,0.215,1,56.22,92.9,1,27.6588,0.16982,1.86802,0.18893,311.75,157.84485237819266,152147278,66.73354234666681,80.22708848640897,4.802437559289877,9,29.53949598834812,46.192118967621816,1.0,1.0
1349,3,strong,5572.5,4.213,1.1936723016662756,1.413261840410218,10.8,32.11,131.71,4.16,1,3,2.107,0.431,10.0,0.12,193.68,0.088,1,5.602,352.8,1,14.0377,0.1835,2.0185,0.12081,249.07,170.10878942730653,1715536316,66.75890328552757,198.7426742402104,48.19582998630433,19,20.926392749111468,65.71905430130307,1.0,1.0
860,2,mild,6052.8,4.338,1.0905877456833195,1.1712147227451914,28.02,56.41,5.57,2.052,1,3,0.997,0.674,10.9,-0.22,262.44,0.17,1,62.64,53.1,1,16.0076,0.24391,2.68301,0.12795,71.64,437.60880173028113,1075404697,65.58429421976412,72.01184737602796,4.310233709822428,16,100.44488078878211,149.17379613555988,1.0,1.0
1247,3,strong,5659.5,4.429,0.9301038346643994,0.9776502735703546,8.29,61.03,25.96,2.274,1,5,2.606,0.549,8.2,9.86,99.3,0.082,1,2.934,190.7,1,13.5843,0.15151,1.66661,0.10876,53.68,242.33460006304708,249645367,63.3631809285239,226.7625577172887,92.02216754712911,19,22.890516083373665,85.05799565750631,1.0,1.0
587,1,strong,6307.8,4.371,1.1714154088972284,1.16436757261421,9.39,77.19,98.64,1.042,1,5,2.352,0.497,9.1,-15.67,238.98,0.093,1,3.003,160.3,0,,,,,,,945948869,64.72641905773483,251.432490037756,89.90777208900329,0,,,,
1238,3,strong,5807.8,4.54,0.9968745129715414,0.8905506017652866,9.13,39.03,53.19,2.112,1,2,2.63,0.499,10.4,-19.87,161.06,0.082,1,1.089,158.4,1,37.5902,0.11822,1.30042,0.21938,238.89,177.81344219149008,1849279681,62.1734394582711,102.22367318975353,247.92749273028176,7,22.426773844634237,43.15795540384728,1.0,1.0
156,0,mild,5610.7,4.431,0.9558749736601384,0.9829882894125938,26.04,70.88,6.89,1.557,1,1,1.82,0.786,18.0,2.3,354.46,0.193,1,28.2,16.0,0,,,,,,,608448275,63.569208211036674,52.676058939150494,9.574221261818328,0,,,,
139,0,mild,6263.9,4.234,1.0847306686388336,1.3159838066965908,29.73,16.19,25.46,1.729,1,2,1.15,0.713,11.2,0.15,112.29,0.166,1,55.15,24.2,0,,,,,,,1594147237,67.08083237839658,45.814647780617335,4.895612685100216,0,,,,
474,1,strong,5275.2,4.223,1.1936723016662756,1.386735652068645,20.57,55.21,42.85,3.388,1,3,2.243,0.511,20.5,0.21,170.69,0.1,1,1.305,1145.9,0,,,,,,,583861929,69.61488163655794,455.8843302284516,206.89121807147652,0,,,,
1071,2,mild,6044.1,4.203,1.0706736837320667,1.34699781423134,27.86,52.83,20.51,2.008,1,2,1.34,0.67,11.2,1.84,87.52,0.162,1,32.52,15.0,1,35.2746,0.13601,1.4961099999999998,0.21534,144.68,102.87451041735768,1268033570,67.57696484857954,49.64022757860612,8.30236899087567,7,22.26328476715202,27.62440172891741,1.0,1.0
531,1,strong,5263.0,4.223,1.1936723016662756,1.3863982481318544,9.47,39.31,111.75,3.175,1,5,2.226,0.529,8.3,3.2,154.42,0.101,1,2.496,130.2,0,,,,,,,1678686036,66.30455351508438,202.12303113375012,108.17028829458208,0,,,,
609,1,strong,5686.8,4.379,0.9019898648510196,1.015910976124226,8.44,51.99,74.67,4.001,1,5,2.28,0.497,7.0,-0.78,167.35,0.105,1,4.079,229.5,0,,,,,,,538814974,64.36928352219292,220.23310686046096,66.19098788508872,0,,,,
1466,3,strong,6286.6,4.376,1.1198731309057504,1.1347601463084436,19.89,42.49,107.18,1.387,1,5,2.298,0.537,25.3,1.53,253.52,0.116,1,1.46,180.8,1,5.7811,0.16989,1.86879,0.06546,95.61,226.16602526183723,1814547766,64.9784423761393,318.7693275015487,184.9267394406006,46,21.793762086115606,109.11382653314662,1.0,1.0
1354,3,strong,6297.6,4.233,1.1433014390836949,1.3552841084610352,13.88,38.35,103.69,2.279,1,5,2.09,0.499,13.3,-9.84,144.4,0.077,1,3.227,155.6,1,16.5577,0.16306,1.79366,0.13294,21.61,146.0609315513006,1996212972,67.86793320370722,137.1903879083662,83.66688552317225,16,22.89842033412641,51.64183169418736,1.0,1.0
1462,3,strong,6246.0,4.512,1.0636451912786833,0.998001423223508,13.14,27.49,44.72,3.8,1,2,2.49,0.55,12.7,20.05,179.0,0.074,1,1.655,281.3,1,11.6485,0.12515,1.3766500000000002,0.10266,133.65,158.67162475091746,857810741,63.41315832431333,150.66770941956068,163.13778826784102,23,22.87303259515247,58.96288725304926,1.0,1.0
1414,3,strong,6236.7,4.286,1.108158976816778,1.2535828800503592,21.97,30.58,105.84,2.547,1,2,2.1,0.523,20.4,12.03,183.74,0.081,1,2.333,773.1,1,42.2884,0.12693,1.39623,0.24582,282.9,103.44805686420558,14330767,66.64396714376443,293.4250153620942,115.72783522643672,6,5.710078551921086,25.781053849080926,0.0,1.0
732,1,strong,5720.6,4.268,0.9769604510202644,1.2011206212698458,21.52,36.76,26.24,2.937,1,5,2.254,0.486,23.4,6.01,184.36,0.105,1,1.519,101.4,0,,,,,,,1453388933,66.36748381753296,419.49867340386845,177.74393652618622,0,,,,
335,0,mild,6243.2,4.54,1.0636451912786833,0.9974886688805212,26.88,28.08,9.87,0.595,1,1,1.09,0.787,17.2,18.72,154.35,0.165,1,29.35,23.5,0,,,,,,,310207018,62.85044866917384,35.95762626817225,9.199081416806708,0,,,,
1094,2,mild,5647.6,4.318,0.9254181730288104,1.10397290210206,27.41,48.42,21.32,1.458,1,1,0.58,0.78,16.9,16.53,194.94,0.205,1,22.15,38.2,1,9.2624,0.09255,1.01805,0.08411,19.99,70.91463983338349,1862282638,65.53746199039797,42.49622137589613,12.189302012789025,29,24.89001799831069,29.664649933113186,1.0,1.0
557,1,strong,6035.9,4.279,1.1878152246217897,1.3072227282326787,19.21,33.38,108.63,2.181,1,2,2.505,0.497,20.0,22.59,350.81,0.104,1,1.966,105.8,0,,,,,,,1250547138,66.61108046363356,222.164388503215,137.33114933025274,0,,,,
1368,3,strong,6229.5,4.323,1.108158976816778,1.1999864521726846,17.37,82.43,34.12,4.619,1,4,2.485,0.513,21.2,-16.88,300.77,0.098,1,1.275,141.5,1,8.6438,0.21439,2.35829,0.0853,121.28,322.07442856455805,311664293,65.85695263519953,304.00510303794067,211.75924673198188,31,29.353058796187767,138.6408546993347,1.0,1.0
1178,3,strong,5412.4,4.539,0.9371323271177828,0.8610475123042713,16.01,34.23,30.13,2.685,1,4,2.188,0.535,16.8,-4.43,73.48,0.115,1,2.736,112.2,1,15.5667,0.15115,1.6626500000000002,0.1194,238.88,310.9295172207266,1030131096,60.40629830171142,157.63431516640267,98.68166651435556,17,37.15178613099194,103.82473765601544,1.0,1.0
700,1,strong,6172.3,4.313,1.1761010705328172,1.2602055301032309,17.87,36.1,83.81,2.344,1,2,2.585,0.557,22.9,-26.82,165.55,0.097,1,2.935,241.4,0,,,,,,,1710277981,65.25281094209988,121.955914876625,91.99081416806708,0,,,,
1489,3,strong,6360.8,4.254,1.096444822727806,1.2972273121695113,19.85,55.0,64.14,1.554,1,4,2.333,0.52,17.1,0.07,319.61,0.097,1,1.352,136.4,1,9.4464,0.12474,1.37214,0.09018,40.64,93.29947369823464,411415745,67.42047258853422,165.9876310069123,199.69899377461303,28,14.831838141521702,39.412883119126086,1.0,1.0
240,0,mild,6107.8,4.402,1.140958608265676,1.1110805778139057,30.8,43.68,7.24,1.963,1,3,1.26,0.743,15.8,-9.31,229.19,0.186,1,22.74,28.4,0,,,,,,,883941566,63.81459592961159,47.5667793349369,11.873044836555712,0,,,,
707,1,strong,6303.9,4.208,1.136272946630538,1.388735080421414,9.38,71.46,79.15,2.939,1,3,2.08,0.499,7.7,12.0,190.87,0.098,1,1.298,134.2,0,,,,,,,1422559491,67.95207584642395,163.40631288597407,208.00696423981267,0,,,,
1017,2,mild,5614.3,4.431,0.9558749736601384,0.9829882894125938,31.64,74.69,17.13,2.238,1,3,1.507,0.692,10.1,10.88,216.25,0.196,1,39.0,31.6,1,4.6758,0.15787,1.7365700000000002,0.05391,321.49,260.2569956614477,644759607,64.0035918392285,76.0328763857582,6.922898450853253,57,84.29161508293402,130.88884200794823,1.0,1.0
654,1,strong,6197.3,4.208,1.108158976816778,1.371855996241783,18.72,37.61,59.61,3.661,1,3,2.547,0.47,15.5,7.8,24.94,0.13,1,1.297,318.2,0,,,,,,,98741281,67.97561334403073,241.35498235695044,208.1673396941225,0,,,,
1217,3,strong,5990.3,4.48,1.0613023604607903,0.9814536187718216,14.77,69.5,26.3,2.665,1,4,2.325,0.566,15.9,-16.14,171.8,0.102,1,2.671,122.4,1,28.009,0.10914,1.20054,0.18411,87.2,124.77518421678064,931922395,62.53421648152435,255.16541648267847,101.08312975787229,9,8.038790528359907,33.77226737132963,1.0,1.0
89,0,mild,6312.0,4.29,1.1198731309057504,1.254064184969093,30.39,32.91,38.96,0.801,1,1,1.51,0.681,7.4,10.15,102.64,0.182,1,31.82,53.4,0,,,,,,,1014618759,66.57926734802795,51.80794331483949,8.485010672007444,0,,,,
5,0,mild,5952.8,4.404,0.9722747893846996,1.023010730345238,29.75,53.94,5.96,1.332,1,1,1.24,0.679,8.5,3.51,61.41,0.133,1,72.11,29.6,0,,,,,,,570951394,64.22734102860313,40.67854837560056,3.744183047889015,0,,,,
464,1,strong,5340.8,4.505,0.903161280259804,0.8720501675034124,12.58,47.5,138.76,2.261,1,2,2.42,0.468,17.4,9.69,190.91,0.119,1,2.875,206.6,0,,,,,,,1623815292,61.07980628961466,259.3892382856923,93.91062246374848,0,,,,
375,1,strong,5737.5,4.271,0.9886746051092608,1.2044025333495405,8.31,77.99,144.95,2.037,1,4,2.215,0.577,7.8,-2.04,177.33,0.098,1,5.48,257.6,0,,,,,,,843658604,66.8868085183397,259.1965803650705,49.26880284366366,0,,,,
1162,3,strong,6385.6,4.429,1.194843717075173,1.1297978804835545,17.7,72.41,40.89,4.275,1,4,2.49,0.524,17.5,8.09,148.32,0.086,1,4.83,533.6,1,21.9844,0.18753,2.06283,0.16297,219.36,277.99685202831216,1946746866,64.1423837715984,357.911377122152,55.89918003794552,12,15.096464523236788,85.5795877000787,1.0,1.0
1127,3,strong,5306.0,4.3,1.0847306686388336,1.2206223391522184,16.7,50.48,38.94,2.924,1,5,2.09,0.542,15.7,2.15,160.25,0.105,1,1.916,129.5,1,6.7253,0.35199,3.871890000000001,0.07165,232.44,839.069442555009,1051865050,67.98828032646959,273.6395010633156,140.91494759043678,40,93.02101787012596,385.77428921914895,1.0,1.0
991,2,mild,5802.9,4.493,0.9324466654821938,0.9057104765455144,22.24,35.4,15.04,1.4,1,1,1.88,0.77,16.6,-4.95,272.45,0.203,1,23.25,54.6,1,21.7385,0.10061,1.10671,0.14892,52.92,124.50976042368482,1994830356,62.31426522896273,47.81250679097167,11.612603853044169,12,29.15384046649043,36.74678270225541,1.0,1.0
341,0,mild,5361.0,4.203,1.1936723016662756,1.3901488364083945,26.51,61.91,6.02,1.216,1,1,1.87,0.778,18.3,-13.84,17.41,0.213,1,49.51,33.0,0,,,,,,,442577436,66.44938761965679,49.73880027833266,5.453303162659601,0,,,,
617,1,strong,5306.6,4.534,0.903161280259804,0.8515240997642207,9.41,18.51,46.56,3.521,1,3,2.087,0.523,8.8,1.37,218.08,0.097,1,3.113,133.3,0,,,,,,,671835478,60.61899355283341,122.62990482979431,86.73081901165335,0,,,,
1245,3,strong,5755.5,4.475,1.0097600824694108,0.9638661476404444,15.72,65.54,124.8,4.572,1,4,2.118,0.495,13.9,0.9,154.63,0.09,1,1.291,125.8,1,4.5467,0.12024,1.32264,0.05389,260.69,157.02339476077964,224428261,62.77802352469271,170.99487734683223,209.13480990184112,59,27.571172189940366,79.9996213865729,1.0,1.0
268,0,mild,5773.3,4.413,0.9441608195711662,0.998007781033012,22.65,15.68,22.0,1.062,1,1,0.84,0.761,17.6,-18.32,93.8,0.184,1,24.9,52.9,0,,,,,,,164816480,63.47643389374492,41.50887734542032,10.843093959167746,0,,,,
366,0,mild,5812.3,4.497,0.995703097562644,0.9318897989674242,21.31,26.78,5.47,1.774,1,1,1.29,0.623,14.2,13.56,345.01,0.237,1,69.94,24.1,0,,,,,,,306852194,62.23464342580468,39.79207049462822,3.860352296014825,0,,,,
425,1,strong,6121.3,4.309,1.1058161459989837,1.2191526415548586,13.34,67.85,77.24,1.222,1,5,2.478,0.523,9.8,-3.28,251.98,0.089,1,2.694,452.8,0,,,,,,,460526819,65.9543934515584,287.48626423480937,100.22013347560387,0,,,,
1150,3,strong,6082.4,4.443,1.091759161092217,1.036591352655906,15.53,50.27,50.02,4.558,1,5,2.386,0.595,19.5,-1.51,189.88,0.099,1,2.27,242.3,1,28.6961,0.16896,1.85856,0.18888,149.41,268.07265812357946,760052660,63.50004152370763,188.22960608699972,118.9396650146594,9,23.457640471909656,73.38433846688262,1.0,1.0
1399,3,strong,5970.3,4.351,1.0894163302746342,1.1533855362753775,13.35,58.81,34.72,1.272,1,5,2.124,0.531,15.0,13.6,159.31,0.107,1,4.3,1140.1,1,21.8616,0.15548,1.71028,0.15744,234.23,183.35803419181627,1387735462,65.2750428989272,440.7580631146552,62.78907897285509,12,8.329742009707095,56.85855480040429,1.0,1.0
534,1,strong,6323.7,4.403,1.129244454176928,1.1057689192933688,16.56,82.05,63.11,3.218,1,4,2.143,0.492,17.1,-2.73,201.24,0.093,1,5.618,127.2,0,,,,,,,464815161,64.7521900011379,225.04178809720443,48.05856881154804,0,,,,
648,1,strong,5862.8,4.449,1.0027315900160276,0.9871311346900882,8.19,86.96,98.02,3.606,1,3,2.373,0.508,9.1,-11.84,116.11,0.097,1,2.073,362.5,0,,,,,,,1991602208,63.56143430912254,271.2337890527946,130.24266260650114,0,,,,
1320,3,strong,6036.1,4.326,1.0472453755541222,1.1606524385355783,13.2,26.17,54.65,3.544,1,4,2.38,0.464,11.1,-2.39,180.31,0.092,1,2.151,208.3,1,47.534,0.12331,1.35641,0.26079,236.35,113.89170676843122,1313293084,65.88334937500929,219.5182484755292,125.51977665424307,5,7.462292679645706,25.95946079987784,1.0,1.0
1287,3,strong,5910.2,4.42,1.0074172516516164,1.0239931259881472,10.76,8.69,26.42,4.377,1,3,1.85,0.491,10.5,-4.12,182.6,0.08,1,4.132,667.9,1,4.0185,0.27991,3.07901,0.04959,97.96,753.9501434147317,94759789,67.94891449561085,265.98442919441135,65.34197472973787,67,94.55197599345212,382.00784323248416,1.0,1.0
37,0,mild,5913.5,4.303,1.0800450070032448,1.212495554469449,29.95,58.79,28.46,0.536,1,2,1.185,0.764,13.3,10.74,146.78,0.209,1,40.82,15.2,0,,,,,,,270639508,65.50255765633518,42.99624911065804,6.614234188713299,0,,,,
788,2,mild,5615.8,4.389,0.9371323271177828,1.0230126078697177,23.89,69.91,38.77,1.371,1,3,1.3,0.749,11.5,-7.22,196.56,0.191,1,30.29,16.2,1,17.3638,0.19231,2.11541,0.12842,78.09,356.5674093799069,656808116,64.01614013614196,85.10365472466336,8.913603155605047,15,70.42048330694865,117.1465260023814,1.0,1.0
1311,3,strong,5491.3,4.251,1.1690725780794338,1.3289237738254556,19.78,87.02,67.46,1.735,1,3,2.243,0.485,21.1,-6.4,318.68,0.106,1,1.258,474.0,1,23.4838,0.09386,1.03246,0.16907,94.53,50.33392994023628,908054026,66.27841572551186,301.60283968600817,214.62085817430597,11,3.3913218061008563,15.80059363822628,0.0,1.0
851,2,mild,5261.0,4.266,1.1690725780794338,1.3146634695028483,33.67,85.47,9.64,1.288,1,1,1.45,0.753,25.3,-8.97,25.55,0.193,1,28.92,31.6,1,8.9464,0.22444,2.46884,0.08885,206.85,294.08387448737204,879555560,66.10697987885852,70.07451013037544,9.335858906752312,30,88.82531938310439,129.44246680814084,1.0,1.0
259,0,mild,5702.2,4.205,1.1831295629862006,1.422558615246342,27.93,78.78,6.55,0.92,1,3,1.187,0.729,17.0,-7.29,243.72,0.211,1,35.83,15.2,0,,,,,,,1527732424,67.61521935133675,58.47398553607943,7.5353904432954755,0,,,,
1226,3,strong,5687.9,4.223,1.194843717075173,1.3992943221597969,9.15,52.73,137.23,1.619,1,3,2.25,0.552,7.3,7.59,138.58,0.066,1,5.866,186.1,1,27.0093,0.15662,1.72282,0.18695,172.99,126.40847080359464,1969413749,67.04605751945242,197.17855607964125,46.026771152962304,9,11.954148186592224,37.13324602394788,1.0,1.0
1171,3,strong,5631.7,4.425,0.9066755264864548,0.9651213587734176,14.34,67.9,36.34,2.578,1,3,2.44,0.531,14.7,-1.09,175.2,0.093,1,2.647,860.7,1,16.0308,0.20344,2.2378400000000003,0.12043,283.48,448.3412750656731,1839775455,64.5402284423548,361.8600269912594,101.99963716784168,16,25.534066787224905,145.42203492458495,1.0,1.0
804,2,mild,5372.2,4.462,0.9066755264864548,0.923875733591034,21.91,46.49,40.0,0.685,1,3,1.637,0.656,10.6,0.44,284.57,0.179,1,41.26,19.4,1,27.3178,0.14856,1.63416,0.17181,37.79,260.901480398914,2007005714,63.11634740445767,81.57921882148389,6.543699456695999,9,42.465885655600125,69.39776961323739,1.0,1.0
